identifier,logFC,AveExpr,t_stat,P.Value,adj.P.Val,B,gene_name,symbol
POC1B~Q8IU52,-0.584352446551816,7.228197086005903,-0.6228287941589766,0.5378420087855577,0.7183711510102365,-6.439650105566579,POC1B,POC1B
C4BPA~P04003,0.20244345468300295,15.977207930158736,0.617410826112157,0.5413636487494082,0.7197030703021949,-6.4430156131390355,C4BPA,C4BPA
CRHBP~D6RHH7,-0.49043700001453416,10.842090492325802,-0.6159412833219665,0.5423209170656467,0.7197030703021949,-6.443923509863678,CRHBP,CRHBP
PVR~A0A0A0MSA9,-0.13568373383784404,13.778612550171234,-0.6158143840255419,0.542403621433639,0.7197030703021949,-6.444001810346262,PVR,PVR
CCT4~P50991,0.5448064256731264,7.203352467369162,0.6155260318022524,0.5425915743779843,0.7197030703021949,-6.444179673343596,CCT4,CCT4
IGHV2-5~P01817,-0.20799896023990883,14.521778630884588,-0.6141239150096275,0.5435059827848863,0.7199202175285994,-6.445043375763868,IGHV2-5,IGHV2-5
NEXN~H7BXY5,0.5494773718220598,7.2056879404436325,0.6097699533465245,0.5463505879196561,0.7222629967746056,-6.4477131544572135,NEXN,NEXN
S100P~P25815,-0.5908028673493924,13.855963589716568,-0.6091538049202737,0.5467809548053844,0.7222629967746056,-6.448060383788954,S100P,S100P
CP~H7C5R1,0.17650986680912162,13.924854169714491,0.6021643506679436,0.5513380889038126,0.7271602772284207,-6.452332277840864,CP,CP
VASN~Q6EMK4,-0.07802573097909438,13.073076167500767,-0.6011502325027409,0.5520048819836186,0.7271602772284207,-6.452943904378154,VASN,VASN
IGLV1-51~P01701,0.13411760504101622,19.39445537012547,0.5955342191456674,0.555704963926027,0.7304813079129189,-6.456312748677638,IGLV1-51,IGLV1-51
APOBR~Q0VD83,0.500143064629432,7.181020786847318,0.5950124388975618,0.5560493793289163,0.7304813079129189,-6.456624176694182,APOBR,APOBR
CST6~Q15828,-0.5426468624758822,9.631322009168183,-0.5916891270809775,0.5582455804610489,0.7321820598913743,-6.458601454150064,CST6,CST6
C8A~A0A8Q3WKT7,-0.2229043118534939,14.458350754532155,-0.5907439897509105,0.558870977935856,0.7321820598913743,-6.459161806639507,C8A,C8A
HBM~Q6B0K9,0.5093083243150165,7.961612615612612,0.5869308625009257,0.5613977400782356,0.7337014869125742,-6.46141363386062,HBM,HBM
RPS4Y1~C9JEH7,0.5116531932692343,9.14626786589654,0.5866849565167647,0.5615608877933571,0.7337014869125742,-6.461558363099839,RPS4Y1,RPS4Y1
DAG1~Q14118,-0.1025370105754444,12.804292654313336,-0.5792318082062838,0.5665170883212525,0.7391699152382056,-6.465916795190858,DAG1,DAG1
KIF2A~A0A6Q8PFA6,0.4943317505479632,7.178115129806584,0.5780221847403142,0.5673235338058846,0.7392163979889177,-6.466619012058581,KIF2A,KIF2A
SELENBP1~Q13228,0.23787694886545907,13.2286395507537,0.5693620054648928,0.573113970772753,0.7457480298114926,-6.471604481943527,SELENBP1,SELENBP1
ITLN1~Q8WWA0,-0.6560587882201538,10.55277192236059,-0.5665297235838365,0.5750140694416108,0.7472066295318494,-6.473218967870034,ITLN1,ITLN1
BLTP2~K7EQ86,-0.5305023581293398,13.014646521355527,-0.5633706343965688,0.5771619212188767,0.7489827908645503,-6.474984686528732,BLTP2,BLTP2
XPNPEP2~O43895,-0.520275735617596,7.659808190853917,-0.5559549003465822,0.582135875358663,0.7544166276607538,-6.479177210744491,XPNPEP2,XPNPEP2
IGHV4OR15-8~A0A075B7B6,0.16960869364134723,15.091504097701769,0.54949435442408,0.5865079921982287,0.7580983701025796,-6.482763155393872,IGHV4OR15-8,IGHV4OR15-8
GSR~P00390,-0.4339055532271985,9.695318213404924,-0.5485108630079806,0.5871749577443532,0.7580983701025796,-6.483305439823985,GSR,GSR
FLT4~E9PD35,-0.26128766633920897,10.20328682214845,-0.5469400434567556,0.5882409888895537,0.7580983701025796,-6.484169592858227,FLT4,FLT4
CD59~A0A2U3TZL5,-0.5201152556052353,9.817264554083783,-0.5466222327862992,0.5884567839182722,0.7580983701025796,-6.48434413394626,CD59,CD59
HMGN1~A6NEL0,0.46024579491428774,7.161072151989746,0.5459264012468786,0.588929390747051,0.7580983701025796,-6.4847259359475595,HMGN1,HMGN1
PIGR~P01833,0.10600130297286547,15.826493239432674,0.543124469066507,0.5908343107018923,0.7595309704599393,-6.486258523686324,PIGR,PIGR
F12~A0A8Q3WL25,-0.13173511601894994,15.743127180506498,-0.5415436334493189,0.5919103656312814,0.7598956367341351,-6.487119787033509,F12,F12
ARG1~A0A5F9ZH78,0.6147022158871032,8.051365296452406,0.5398224116887291,0.5930830506805032,0.76038321604626,-6.488054733122746,ARG1,ARG1
FN1~P02751-14,-0.23673277280373028,18.06647266857269,-0.5331664717042444,0.5976282701488906,0.7651875982280189,-6.491642660518115,FN1,FN1
NAPA~M0R0Y2,0.4478741076323125,7.154886308348758,0.5308868043836873,0.5991888183436979,0.766162769055475,-6.492861481102701,NAPA,NAPA
APOC3~B0YIW2,-0.11667198595763395,21.05715989525742,-0.5275636183177194,0.6014671678478276,0.7680519493556148,-6.494629028461965,APOC3,APOC3
BST1~A6NC48,-0.24880438307663155,13.371849064225348,-0.5244010632103072,0.6036391866925217,0.7689130254842166,-6.496301013169663,BST1,BST1
APP~E9PG40,0.5132647789502522,7.950442626462277,0.5242470508762292,0.6037450554636237,0.7689130254842166,-6.496382184443365,APP,APP
HBA2~P69905,0.1748259414003428,22.96148967760057,0.5221863691854854,0.6051624175749291,0.7696959661198369,-6.497466000460096,HBA2,HBA2
GP1BB~P13224,0.6467041572666758,8.852751738919887,0.5198595033438569,0.6067647402294467,0.7707117693775356,-6.498684773402158,GP1BB,GP1BB
PPM1A~P35813,0.4267003999634005,7.144299454514301,0.5184685771567745,0.6077235052752329,0.7707982346883367,-6.499410762283778,PPM1A,PPM1A
MMRN2~Q9H8L6,0.2410254397042273,12.100679740729825,0.5174293347138258,0.608440316641367,0.7707982346883367,-6.499951943225017,MMRN2,MMRN2
LRBA~A0A494BZW2,-0.6633866315480148,10.580890959238106,-0.5156961004927549,0.6096366818169725,0.7708643421860826,-6.500852142652975,LRBA,LRBA
IGHV1-69~P01742,-0.33992069326628105,14.023881548591358,-0.5150575008122523,0.6101001415216233,0.7708643421860826,-6.501160830527702,IGHV1-69,IGHV1-69
BID~P55957,0.4052200082674693,7.133559258666336,0.5106643303877415,0.6131160524964085,0.7732718962954713,-6.503448694852723,BID,BID
IGHG3~A0A9H3ZR93,0.12939559665346678,19.939974456769328,0.5089762762112345,0.6142853638486384,0.7732718962954713,-6.504314175454501,IGHG3,IGHG3
PSG9~A0A087WYK1,-0.3566123034794728,6.752643102792865,-0.5064499621870245,0.6160372562771013,0.7732718962954713,-6.505604173649303,PSG9,PSG9
CSH1~P0DML2,-0.3566123034794728,6.752643102792865,-0.5064499621870245,0.6160372562771013,0.7732718962954713,-6.505604173649303,CSH1,CSH1
PSG1~P11464,-0.3566123034794728,6.752643102792865,-0.5064499621870245,0.6160372562771013,0.7732718962954713,-6.505604173649303,PSG1,PSG1
SULT1A4~A0A0A6YYL2,0.4295356784907929,7.299428519630186,0.5035170281053837,0.6180740008435188,0.7748143356979537,-6.507093881073295,SULT1A4,SULT1A4
MARCKS~P29966,0.4108155440987815,7.136357026581993,0.495834157741796,0.6234238567801977,0.7805006248723363,-6.510955829875052,MARCKS,MARCKS
APOL1~B1AH94,-0.08074444058756924,19.146917308589753,-0.48888247129076734,0.6282825813421438,0.7855580123951966,-6.5143998564357375,APOL1,APOL1
IGHV3OR16-9~A0A0B4J2B5,-0.08292021664650662,21.420841966174155,-0.4867395348065161,0.629783761534165,0.7864096709782087,-6.515451860881939,IGHV3OR16-9,IGHV3OR16-9
MANBA~A0A2R8Y211,-0.40938627128259597,9.181734888307444,-0.4845000718518357,0.6313542748237098,0.7865556577095829,-6.516546387646637,MANBA,MANBA
ERAP1~Q9NZ08,0.20318132287051327,10.820743578913692,0.48423392233745477,0.6315410390368914,0.7865556577095829,-6.51667613637868,ERAP1,ERAP1
HPR~P00739,-0.10568901810807674,17.06024946931201,-0.47961788730496113,0.6347841459269823,0.788745305071616,-6.518915294412954,HPR,HPR
IGHV3OR15-7~A0A075B7D8,-0.10034930446449053,16.069907724131372,-0.4786252746399392,0.6354824933823351,0.788745305071616,-6.519394032728932,IGHV3OR15-7,IGHV3OR15-7
ATP2A1~H3BTF1,0.4094664234151395,7.117719311515286,0.4782216631695443,0.6357665493434401,0.788745305071616,-6.519588415534933,ATP2A1,ATP2A1
STXBP2~A0A8V8TNF6,0.3909476122925213,7.126423060678862,0.4760184606382603,0.63731812063234,0.7896486791814135,-6.520646648156227,STXBP2,STXBP2
IGLC7~A0A5H1ZRQ7,-0.11631389103474987,14.98878589162073,-0.4743266667015242,0.6385106724395598,0.7901054643477907,-6.521455974115813,IGLC7,IGLC7
GMFG~M0QXC2,0.44234589390192003,7.583359233561344,0.463238284807212,0.6463510668534482,0.7987766406088361,-6.526690134784047,GMFG,GMFG
HLA-A~A0A140T913,0.06319264352748988,17.9264291206963,0.46138903787859087,0.6476626814685944,0.7993674537044814,-6.527551173556407,HLA-A,HLA-A
SERPINB1~P30740,0.47183561799996276,12.415436871417507,0.4596696881165501,0.6489028554122807,0.7998686868128241,-6.528330380387931,SERPINB1,SERPINB1
LXN~Q9BS40,0.3930045373643143,7.191618265465843,0.45540675199172137,0.6519135748213236,0.8025482904411416,-6.530313344341923,LXN,LXN
IGLV2-11~P01706,-0.13185819950773947,16.609828126058478,-0.4523162609355739,0.6541142796572501,0.8042251207580806,-6.531726366048913,IGLV2-11,IGLV2-11
ADAMTS13~Q76LX8,-0.08458899476570458,12.557381150862671,-0.449765814466313,0.6559328016589068,0.8054283697706679,-6.532885318249768,ADAMTS13,ADAMTS13
LTA4H~P09960,-0.42835395722002545,12.686273985721288,-0.44455733120943297,0.6596721274627986,0.8089841051621789,-6.535214757149938,LTA4H,LTA4H
EPB42~P16452,0.4735740553060328,7.464707314579711,0.44253065944733794,0.6611032304277117,0.8097037011241066,-6.5361378440990165,EPB42,EPB42
BIN2~Q9UBW5,0.36539788427599174,7.223564549600184,0.4392605132489168,0.663445752406856,0.8115363221405293,-6.537590829224578,BIN2,BIN2
SERPINB10~P48595,0.40490029298833363,7.502002632364152,0.4362005260450628,0.665640857140593,0.8131841808889536,-6.538940796106709,SERPINB10,SERPINB10
HK3~P52790,0.5204893749836454,8.476176226425574,0.43499365374141735,0.6665074436060676,0.8132069191071487,-6.539470665384108,HK3,HK3
PZP~P20742,0.24342018250212405,17.386654574415218,0.4297873788713375,0.6702693341756492,0.816757676587608,-6.541723565341955,PZP,PZP
PHB~C9JW96,0.38003362869315627,7.120966068879178,0.42448683104248314,0.6740713978175827,0.8193304742693389,-6.544022322538286,PHB,PHB
C4A~A0A0G2JPR0,0.3893891659086286,7.125643837486918,0.4240102984708753,0.6744152851302285,0.8193304742693389,-6.544226153561438,C4A,C4A
HABP2~Q14520,-0.40504498478380313,10.704060895091901,-0.4232781583174277,0.6749437692104043,0.8193304742693389,-6.544538876626425,HABP2,HABP2
IGKV1D-33~P01593,-0.09907002826949451,18.048846284880486,-0.42151648454732626,0.6762160943127655,0.8198372116889282,-6.5452891604984655,IGKV1D-33,IGKV1D-33
AHSG~P02765,0.07029482862028402,21.14629349364245,0.41682274263664204,0.6796107565207898,0.8213556243081245,-6.547273086413662,AHSG,AHSG
FAH~P16930,-0.34169594341803666,11.227020148686508,-0.41592441751179365,0.6802612330533074,0.8213556243081245,-6.547650281071996,FAH,FAH
SPTA1~P02549,-0.39147323692550984,8.71371939707993,-0.41574560306738,0.6803907422294908,0.8213556243081245,-6.54772526681008,SPTA1,SPTA1
SLC2A1~P11166,0.3840835767951214,7.11097506577885,0.4145084359705844,0.681287050370297,0.8213556243081245,-6.548243198534326,SLC2A1,SLC2A1
IGFALS~P35858,-0.09331744796708641,15.80839073899942,-0.41386849557932354,0.6817508623037196,0.8213556243081245,-6.548510506215812,IGFALS,IGFALS
IGHA2~P01877-1,-0.1249993606804054,18.13015800470298,-0.41161534626010154,0.6833848876553039,0.821510637658224,-6.54944841152417,IGHA2,IGHA2
IGHV3-38-3~P0DTE1,-0.0839135291016877,15.450846024428277,-0.40150535701081586,0.690735887962329,0.8290559656519068,-6.553594474110701,IGHV3-38-3,IGHV3-38-3
ADSS2~P30520,0.3486743061244866,7.348299070975232,0.3973099476124101,0.6937954272361866,0.8316872683993787,-6.555285035254105,ADSS2,ADSS2
SSBP1~Q04837,-0.4731341232166937,8.436931429014198,-0.39494230467704944,0.6955243671372463,0.8320492372264348,-6.556231329062138,SSBP1,SSBP1
CPB2~A0A087WSY5,0.3595810666421464,11.101450064027057,0.3945204082699776,0.6958326259182488,0.8320492372264348,-6.556399363785474,CPB2,CPB2
ANXA3~D6RA82,-0.453811244511245,12.934489767157448,-0.390118237978254,0.699068563485347,0.8348776492932102,-6.558128420311709,ANXA3,ANXA3
S100A8~P05109,-0.2502084901623327,16.419198977697437,-0.3867151112343821,0.7015612195786484,0.8368124497212983,-6.559462575730357,S100A8,S100A8
ENG~P17813,0.08473671741648481,12.226980429471912,0.3804111522022445,0.7061716004965839,0.8412652979828869,-6.561916414629576,ENG,ENG
IGHV3-74~A0A0B4J1X5,-0.36171440629508034,14.367253441154908,-0.37441080616778255,0.7106015810819991,0.8454924519325523,-6.564189706783203,IGHV3-74,IGHV3-74
KRT13~K7ERE3,0.3111046038544458,7.086501556459823,0.37098810175492497,0.7131085516200276,0.8463751250044635,-6.565490183218276,KRT13,KRT13
SERPINF1~I3L107,-0.3249198335904282,7.38107072466418,-0.36708644252374467,0.7159881645126049,0.848742459539664,-6.566943909485465,SERPINF1,SERPINF1
HP~J3QR68,0.39921560405445256,8.960275060668028,0.35993543200172073,0.7212769329327747,0.8539562699784333,-6.569568755816621,HP,HP
CPNE3~O75131,0.2972819487037963,7.182723809057571,0.3584880069258786,0.722349136134922,0.8541711733087426,-6.570093815601038,CPNE3,CPNE3
PLS1~Q14651,0.3279372677217012,10.296981200230988,0.35064120078937394,0.7281716825138186,0.8595608787356114,-6.572903750032802,PLS1,PLS1
PRG2~P13727,0.1807762319701851,13.702721794793773,0.34923980841185065,0.729213298332636,0.8595608787356114,-6.573399094323991,PRG2,PRG2
CSTA~P01040,-0.40196652777864905,12.166424192074265,-0.34874455182968983,0.7295959909184438,0.8595608787356114,-6.573562577367764,CSTA,CSTA
EEF1D~A0A087X1X7,0.2845958798547219,7.073247194459962,0.344910790187227,0.7324342378326317,0.8618459313883361,-6.574916822215449,EEF1D,EEF1D
ANK1~P16157,0.2545931683538001,8.834297864413587,0.34155819485154815,0.7349320860473489,0.863725331518882,-6.576079313212825,ANK1,ANK1
UBE2K~D6RDM7,0.2672181463540717,7.064558327709638,0.3391815900719089,0.7367045563604357,0.8637988010002657,-6.576896559169594,UBE2K,UBE2K
RPS3~E9PPU1,0.3176827398748374,7.089790624470021,0.33778284692260724,0.7377484254087134,0.8637988010002657,-6.5773748986960126,RPS3,RPS3
ARL5B~Q96KC2,-0.3457442344012005,7.5615377731322955,-0.3369842211691515,0.738344659912891,0.8637988010002657,-6.5776471311646,ARL5B,ARL5B
GOT1~P17174,-0.28789473799534804,9.718977082236796,-0.3366456014726253,0.7385975149324483,0.8637988010002657,-6.577762365410832,GOT1,GOT1
NID1~P14543,0.06746837196491917,11.766085066893725,0.3349863864766131,0.7398369162240143,0.8641372351174795,-6.578325343350396,NID1,NID1
MMRN1~Q13201,-0.0662121050642206,11.951056117435568,-0.3338461537291063,0.7406890586721253,0.8641372351174795,-6.578710627590273,MMRN1,MMRN1
HLA-H~P01893,-0.14172398275907128,13.538054216390828,-0.3311111560617748,0.7427343913884644,0.8648606324541088,-6.579629465579923,HLA-H,HLA-H
IGKV1D-8~A0A087WSZ0,0.07923208442655572,13.919718216506917,0.32890698970635796,0.744384135566399,0.8648606324541088,-6.58036450585393,IGKV1D-8,IGKV1D-8
TUFM~P49411,0.2671569218155181,7.064527715440363,0.3274487621126189,0.7454762461936127,0.8648606324541088,-6.580848112437265,TUFM,TUFM
C6~P13671,-0.069205017920698,16.876267113825495,-0.32615318759099254,0.746446990927665,0.8648606324541088,-6.581275986370868,C6,C6
IGKV1-8~A0A0C4DH67,-0.06285032065700769,15.181751234302457,-0.32580676084648985,0.7467066321953566,0.8648606324541088,-6.581390111124093,IGKV1-8,IGKV1-8
APOH~P02749,-0.10615547227175526,16.145524680047718,-0.32578875386863115,0.7467201289593348,0.8648606324541088,-6.581396039941627,APOH,APOH
TGFBI~Q15582,-0.04481717671064622,15.207305195079803,-0.32257364804537736,0.7491312470873754,0.86650637546535,-6.582449399847421,TGFBI,TGFBI
IGKV2-30~P06310,-0.09046123516262661,12.283833391420835,-0.32059490858553097,0.7506164518237378,0.86650637546535,-6.583092532211209,IGKV2-30,IGKV2-30
PTPRJ~A0A8V8TP51,-0.0584528099706656,14.908189416550547,-0.32028158122695827,0.7508517184689322,0.86650637546535,-6.583194009723264,PTPRJ,PTPRJ
IGKV1D-13~A0A0B4J2D9,-0.20245818811418914,13.825991216642501,-0.3182422665851214,0.7523835613261958,0.8672305712882473,-6.583852074923662,IGKV1D-13,IGKV1D-13
TCP1~E7EQR6,-0.2390619297655343,6.811418289649835,-0.31494030478798984,0.7548660144426799,0.8690474283919927,-6.584908727140464,TCP1,TCP1
IGKV1-12~A0A0C4DH73,-0.10255916286902256,14.31599945217826,-0.30572639724203066,0.7618071041056979,0.8759868259440818,-6.5877993236861645,IGKV1-12,IGKV1-12
TGOLN2~A0A5F9UY30,0.0865207155089589,10.923475162978399,0.3017926257841788,0.7647766880757949,0.8778082392877901,-6.589007444527974,TGOLN2,TGOLN2
IGHV4-38-2~P0DP08,-0.16290409674261497,12.286430621169318,-0.301203431780337,0.7652217810683968,0.8778082392877901,-6.589187055633165,IGHV4-38-2,IGHV4-38-2
ICAM1~P05362,0.05443342781896909,13.519737615997364,0.2968626253123411,0.7685034379816726,0.8805194707579738,-6.590499559002604,ICAM1,ICAM1
LAMB1~A0A7I2V2J0,-0.34371910810899386,11.789366755943465,-0.2950007470709033,0.7699244197557531,0.8810948908660707,-6.591048616236711,LAMB1,LAMB1
LRG1~P02750,-0.050420788835985775,21.046713714700374,-0.2934588537615118,0.7710797425628095,0.881365283811364,-6.591515484258793,LRG1,LRG1
C8B~A0A8Q3SI88,-0.25677196761399834,11.905148007179939,-0.2902705293142082,0.7734953788017147,0.8819438020907528,-6.59245653633821,C8B,C8B
IGF2~P01344,0.18058068419510143,10.746466252020017,0.2900566871967484,0.7736574790252255,0.8819438020907528,-6.592519287177677,IGF2,IGF2
IGLV7-43~P04211,-0.08330880035353161,16.885145185488827,-0.2879938521441068,0.7752217143310223,0.8819438020907528,-6.593122253136556,IGLV7-43,IGLV7-43
SOD3~P08294,0.10173147308114139,12.181456488441503,0.2876891185927205,0.7754528731565109,0.8819438020907528,-6.593210963757369,SOD3,SOD3
CAT~P04040,-0.2709919844882691,12.430743099026666,-0.2861496391023649,0.7766326543671502,0.8819438020907528,-6.59365004660777,CAT,CAT
PON3~Q15166,-0.05164051947908632,13.85512083540693,-0.2846757609380088,0.7777398064019173,0.8819438020907528,-6.594083149119172,PON3,PON3
S100A11~P31949,-0.2633267075485115,11.97937258777899,-0.2837038514803401,0.778477851104898,0.8819438020907528,-6.594362509761486,S100A11,S100A11
IGLV4-3~A0A075B6K6,-0.13697014126127982,14.853680431268307,-0.2830913652063283,0.778943066080154,0.8819438020907528,-6.594538071427685,IGLV4-3,IGLV4-3
HYOU1~A0A087X054,-0.05405895459040977,12.68610877523045,-0.28114353328566094,0.7804230959843922,0.882094471109428,-6.595093884306596,HYOU1,HYOU1
VWF~P04275,-0.050679600757103316,13.138205114128262,-0.27940334921714033,0.781746053558896,0.882094471109428,-6.595587215633917,VWF,VWF
FH~P07954,-0.23765897954107906,7.013807746433912,-0.27928564845420717,0.7818355583347381,0.882094471109428,-6.595620473025213,FH,FH
S100A4~P26447,0.2694233046540102,11.684711594994507,0.27727589836332583,0.7833643258727077,0.8827807150551429,-6.596186193957889,S100A4,S100A4
DEFA1B~P59665,0.12296570783654026,14.18363982578453,0.27365381426563523,0.7861217665865939,0.8838903334022492,-6.5971955010153724,DEFA1B,DEFA1B
IGHV1-8~P0DP01,-0.1746510802511665,10.80432882092441,-0.27201309504421844,0.78737175070281,0.8838903334022492,-6.597648346990964,IGHV1-8,IGHV1-8
C1RL~Q9NZP8,-0.046882283854476015,17.423786219652992,-0.27116352780352765,0.7880192204779629,0.8838903334022492,-6.597881766345865,C1RL,C1RL
MACROH2A1~A0A8I5KRC6,0.22223570121255065,7.0420671051388775,0.27114190878764083,0.7880356987058634,0.8838903334022492,-6.597887696707755,MACROH2A1,MACROH2A1
FCGR3A~A0A8V8TNB8,-0.044847189939055454,15.125785461957742,-0.26252611274587984,0.7946105803072427,0.8896851583981991,-6.600213644015748,FCGR3A,FCGR3A
GP1BA~P07359,0.03574134322072453,16.633453705226557,0.2619411469182968,0.7950575398824364,0.8896851583981991,-6.600368852755857,GP1BA,GP1BA
CALD1~C9J813,-0.1959232103258408,6.832987649369682,-0.25881680349612124,0.7974459724453741,0.8903229450921205,-6.601191995928121,CALD1,CALD1
FSCN1~Q16658,-0.22263931169499518,7.026659878840163,-0.25876673411560347,0.7974842646862685,0.8903229450921205,-6.60120510720059,FSCN1,FSCN1
IGHV7-4-1~A0A0J9YVY3,0.24895181990114246,7.500109280437357,0.25458490093617847,0.800684255664374,0.8928560478862031,-6.6022912549141335,IGHV7-4-1,IGHV7-4-1
LMAN1~P49257,-0.18782740429814204,10.145117468753336,-0.2501134823131158,0.8041097213481112,0.8956344050787904,-6.603433120607837,LMAN1,LMAN1
CLC~Q05315,0.2983621811265298,8.641824606782851,0.24434111942425504,0.8085376404530294,0.8988559157685291,-6.604877406870184,CLC,CLC
RPL3~B5MCW2,0.19713528526142898,7.029516897163317,0.2438995952404464,0.8088765957333061,0.8988559157685291,-6.604986496386019,RPL3,RPL3
FGG~P02679,0.04315260094891116,21.853781055253446,0.24222067227226965,0.8101658367305007,0.8992465710932294,-6.605399521234934,FGG,FGG
CSTB~P04080,0.2811470456525331,10.000840446450335,0.2385399577650266,0.8129941331595435,0.9013426285549159,-6.60629505228526,CSTB,CSTB
ENO2~P09104,-0.15975271390829437,6.851072897578454,-0.22354805989716967,0.8245400865966257,0.9130876940486883,-6.609801450870818,ENO2,ENO2
IGLV3-10~A0A075B6K4,-0.07395553138275623,14.880615951003444,-0.21753092961913315,0.8291855248972213,0.917172916235796,-6.611144995908525,IGLV3-10,IGLV3-10
AQR~H0YH15,0.0915496394724098,12.228895330418664,0.21173062540348542,0.8336694996979399,0.9202379652140701,-6.612405530902121,AQR,AQR
RAN~B5MDF5,0.2562309825936193,10.658852447356999,0.21124695223012982,0.8340436657962075,0.9202379652140701,-6.612509109537486,RAN,RAN
PADI4~Q9UM07,0.1734780839730945,7.017688296519149,0.21022382924023555,0.8348352760544744,0.9202379652140701,-6.612727433079013,PADI4,PADI4
CLU~P10909,-0.025372592745771527,20.703140694599274,-0.2087413652081532,0.8359825984350227,0.9204446749703636,-6.613041899780752,CLU,CLU
PHPT1~Q9NRX4,0.160829609464348,7.011364059264776,0.20188455250547735,0.8412940063025203,0.9244588093433878,-6.614467523957287,PHPT1,PHPT1
S100A6~P06703,0.13722812043626398,11.307235654417594,0.20154613217555364,0.8415563509455448,0.9244588093433878,-6.614536656458398,S100A6,S100A6
VASP~A0A994J7X3,0.1607257267046407,7.011312117884923,0.19915999809871957,0.8434066120730894,0.9254312825836302,-6.615020812450723,VASP,VASP
NCF2~A0A8V8TMB9,0.16019750207500216,7.074839147183754,0.19445883865362756,0.8470546362772824,0.9283718813599016,-6.615957866880034,NCF2,NCF2
BPGM~P07738,-0.17113294513210242,11.761159036600949,-0.19240419329074296,0.8486500922331001,0.9290216824415448,-6.6163603951895675,BPGM,BPGM
EEF1B2~C9JZW3,0.15017650658163717,7.0060375078234225,0.19120059764295078,0.849585000522664,0.9290216824415448,-6.616594211972032,EEF1B2,EEF1B2
SH3BGRL2~Q9UJC5,0.14647695499724822,7.004187732031225,0.18788012077595878,0.852165368700452,0.9307819915532273,-6.6172316752121905,SH3BGRL2,SH3BGRL2
IGLV4-60~A0A075B6I1,0.09030741107333107,15.138250745277684,0.1859162072011942,0.8536923237340179,0.9313890084879674,-6.617603462237095,IGLV4-60,IGLV4-60
HLA-B~A0A140T951,-0.07433264454129684,10.912371079855374,-0.18086542411105555,0.8576219638906559,0.9346130265581126,-6.618541717651894,HLA-B,HLA-B
CA1~P00915,0.06445869741522259,18.535342448577506,0.17941079141722135,0.8587543965928822,0.9347848653037162,-6.61880715389399,CA1,CA1
IGHV7-81~A0A0B4J1V7,0.2362226582626512,8.833566259294136,0.17304313581711306,0.86371517473047,0.9391188804609077,-6.6199439234253585,IGHV7-81,IGHV7-81
MAPRE2~Q15555,0.1353861197260997,6.998642314395651,0.16582331258337107,0.8693466486712519,0.9420298969299645,-6.6211832284493095,MAPRE2,MAPRE2
IGKV6-21~A0A0C4DH24,-0.167328995400144,17.44433069632196,-0.16576684818532486,0.8693973211534956,0.9420298969299645,-6.6211900688150065,IGKV6-21,IGKV6-21
SEMA4B~Q9NPR2,-0.06517681086958049,11.775240627896027,-0.16431972309248066,0.8705203354174519,0.9420298969299645,-6.621434691935125,SEMA4B,SEMA4B
ALDOB~A0A3B3IS80,-0.14938070723310837,11.359408152717142,-0.16405108507145197,0.8707300630868466,0.9420298969299645,-6.621479378769516,ALDOB,ALDOB
IGLV5-45~A0A0G2JSC0,-0.052595998693035995,17.40637639214588,-0.16331602074930493,0.8713039818319901,0.9420298969299645,-6.621601280602334,IGLV5-45,IGLV5-45
CD248~Q9HCU0,0.0822467934526383,10.643056441276682,0.16032102820173108,0.8736431234636999,0.9424607923340309,-6.62209231535817,CD248,CD248
APCS~P02743,-0.03227696802069602,20.653864118091818,-0.15929646419739912,0.8744435927512484,0.9424607923340309,-6.622258211731905,APCS,APCS
CA3~P07451,0.14908475884507233,10.678217297061014,0.1590312925816916,0.8746507874632821,0.9424607923340309,-6.6223009750763415,CA3,CA3
RAC2~P15153,0.14381747055529992,8.608384028446865,0.1575358737110183,0.8758194173567408,0.9426608543716213,-6.622540804640696,RAC2,RAC2
CETP~P11597,-0.031179249701553502,12.937005054777497,-0.15300979238735407,0.8793581474571175,0.9434352258918999,-6.623252894608432,CETP,CETP
RPL21~P46778,-0.12063915242019885,6.870629678322503,-0.15284097172694194,0.8794901897261298,0.9434352258918999,-6.623279054282328,RPL21,RPL21
PI16~Q6UXB8,0.026346109617310987,14.005813874401262,0.15078373208228513,0.8810995308436491,0.9441055308145916,-6.623595517942459,PI16,PI16
HBB~P68871,0.0484315212228168,23.025174745916704,0.14766508903933387,0.883540167686298,0.9456640857267408,-6.6240670901438,HBB,HBB
MMP2~P08253,0.13949457068447124,8.150941601085371,0.1433322144523834,0.8869329752414439,0.9482371496728481,-6.6247059314131285,MMP2,MMP2
IGLV3-21~P80748,-0.0819035221316291,19.1940900768292,-0.14199926959785605,0.887982798618934,0.9483023428458326,-6.624896691972134,IGLV3-21,IGLV3-21
AGAP3~H7C4U6,-0.10436175716843188,11.6875560795808,-0.13689274484052483,0.8919793224916159,0.9515107566957283,-6.625620267968708,AGAP3,AGAP3
HNRNPU~A0A1W2PP34,0.10306220845886571,6.982480358762033,0.13137542010052314,0.8963066801681482,0.9550645625347268,-6.626370282485813,HNRNPU,HNRNPU
USP14~A6NJA2,-0.09426929013929541,6.883814609462955,-0.12494384650408447,0.9013551770413448,0.9593780408242506,-6.627205678140136,USP14,USP14
